"rows";"cols";"tiles";"n_tiles";"strategy";"n_simulations";"score";"solution_found";"n_tiles_placed";"created_on";"external_id"
"20";"38";"[[5, 1], [6, 1], [8, 1], [7, 2], [5, 3], [6, 3], [7, 3], [8, 3], [10, 3], [6, 4], [7, 4], [10, 4], [6, 5], [7, 6], [9, 6], [11, 6], [8, 7], [10, 7], [11, 9], [11, 10]]";"20";"max_depth";"2000";"1.0";"False";"4163532";"2020-03-18 06:14:08.652530+00:00";"23045"
"11";"62";"[[6, 1], [7, 1], [3, 2], [6, 2], [7, 2], [8, 2], [4, 3], [6, 3], [11, 3], [5, 4], [6, 4], [8, 4], [6, 5], [8, 5], [10, 5], [11, 5], [8, 7], [9, 8], [10, 8], [11, 9]]";"20";"max_depth";"2000";"1.0";"False";"6326387";"2020-03-18 06:10:07.633646+00:00";"23049"
"11";"62";"[[4, 1], [10, 1], [3, 2], [7, 2], [9, 2], [10, 2], [4, 3], [7, 3], [10, 3], [5, 4], [7, 4], [11, 4], [6, 5], [7, 5], [9, 5], [10, 5], [11, 5], [10, 7], [10, 8], [10, 9]]";"20";"max_depth";"2000";"1.0";"False";"6502765";"2020-03-18 06:05:49.543095+00:00";"23043"
"19";"38";"[[3, 1], [9, 1], [12, 1], [5, 2], [11, 2], [4, 3], [7, 3], [9, 3], [5, 4], [6, 4], [7, 4], [8, 4], [7, 5], [7, 6], [8, 6], [11, 6], [9, 7], [11, 7], [9, 8], [11, 9]]";"20";"max_depth";"2000";"1.0";"False";"4133801";"2020-03-18 06:03:04.503434+00:00";"23119"
"19";"38";"[[4, 1], [5, 1], [7, 1], [3, 2], [6, 2], [7, 2], [8, 2], [10, 2], [4, 3], [10, 3], [11, 3], [10, 4], [11, 4], [7, 5], [9, 5], [10, 5], [9, 8], [11, 8], [10, 9], [11, 9]]";"20";"max_depth";"2000";"1.0";"False";"4755716";"2020-03-18 06:00:02.785078+00:00";"23041"
"27";"31";"[[3, 1], [4, 1], [4, 2], [9, 2], [12, 2], [5, 3], [12, 3], [5, 4], [6, 4], [7, 4], [10, 4], [6, 5], [12, 5], [13, 5], [9, 6], [12, 6], [11, 7], [9, 8], [11, 8], [11, 9]]";"20";"max_depth";"2000";"2.0";"False";"2891484";"2020-03-18 05:57:29.025447+00:00";"23312"
"27";"31";"[[7, 1], [9, 1], [11, 1], [3, 2], [5, 2], [12, 2], [6, 3], [10, 3], [11, 3], [13, 3], [5, 4], [12, 4], [6, 5], [9, 5], [10, 6], [12, 6], [9, 7], [10, 7], [11, 10], [12, 11]]";"20";"max_depth";"2000";"2.0";"False";"3813782";"2020-03-18 05:54:56.273936+00:00";"23248"
"27";"31";"[[4, 1], [8, 1], [10, 2], [11, 2], [12, 2], [13, 2], [10, 3], [13, 3], [5, 4], [9, 4], [10, 4], [13, 4], [6, 5], [7, 5], [7, 6], [12, 6], [8, 7], [9, 7], [11, 8], [13, 10]]";"20";"max_depth";"2000";"1.0";"False";"3339693";"2020-03-18 05:52:29.687084+00:00";"23220"
"27";"31";"[[3, 1], [10, 1], [3, 2], [10, 2], [4, 3], [6, 3], [11, 3], [5, 4], [7, 4], [9, 4], [11, 4], [6, 5], [8, 5], [8, 7], [9, 7], [11, 7], [9, 8], [10, 8], [10, 9], [11, 9]]";"20";"max_depth";"2000";"1.0";"False";"3181944";"2020-03-18 05:48:17.782481+00:00";"23038"
"12";"61";"[[3, 1], [7, 1], [10, 1], [3, 2], [7, 2], [8, 2], [5, 3], [7, 3], [9, 3], [10, 3], [11, 3], [7, 4], [7, 5], [10, 5], [11, 5], [9, 6], [10, 6], [10, 7], [11, 8], [11, 10]]";"20";"max_depth";"2000";"1.0";"False";"6224280";"2020-03-18 05:45:16.285753+00:00";"23060"
"12";"61";"[[3, 1], [4, 1], [6, 1], [3, 2], [5, 2], [6, 2], [4, 3], [7, 3], [11, 3], [5, 4], [10, 4], [8, 5], [11, 5], [7, 6], [8, 6], [9, 6], [11, 6], [10, 7], [10, 8], [11, 10]]";"20";"max_depth";"2000";"2.0";"False";"6290468";"2020-03-18 05:41:45.547523+00:00";"23036"
"21";"33";"[[9, 1], [4, 2], [5, 2], [6, 2], [7, 2], [9, 2], [6, 3], [8, 3], [9, 3], [6, 4], [6, 5], [7, 5], [8, 5], [10, 5], [7, 6], [9, 6], [11, 6], [9, 7], [11, 7], [9, 8]]";"20";"max_depth";"2000";"1.0";"False";"3564009";"2020-03-18 05:38:58.715549+00:00";"23030"
"24";"30";"[[2, 1], [3, 1], [5, 1], [9, 1], [3, 2], [6, 2], [7, 2], [11, 2], [4, 3], [10, 3], [8, 4], [8, 5], [11, 5], [7, 6], [8, 6], [10, 6], [8, 7], [9, 7], [11, 9], [11, 10]]";"20";"max_depth";"2000";"1.0";"False";"3518604";"2020-03-18 05:36:25.459309+00:00";"23027"
"19";"37";"[[3, 1], [4, 1], [12, 1], [5, 2], [6, 2], [9, 2], [11, 2], [6, 3], [8, 3], [9, 3], [7, 4], [9, 4], [12, 4], [8, 5], [10, 5], [10, 6], [8, 7], [10, 7], [11, 7], [11, 8]]";"20";"max_depth";"2000";"1.0";"False";"4266076";"2020-03-18 05:33:24.156812+00:00";"23105"
"19";"37";"[[4, 1], [5, 1], [7, 1], [9, 1], [10, 1], [11, 1], [6, 2], [8, 2], [9, 2], [10, 2], [5, 3], [5, 4], [10, 5], [8, 6], [11, 6], [9, 7], [10, 7], [11, 7], [9, 8], [11, 10]]";"20";"max_depth";"2000";"1.0";"False";"5584039";"2020-03-18 05:29:53.578250+00:00";"23020"
"26";"31";"[[4, 1], [7, 1], [8, 1], [12, 1], [8, 2], [9, 2], [11, 2], [4, 3], [5, 3], [11, 3], [12, 3], [9, 4], [10, 4], [7, 5], [12, 5], [8, 7], [10, 7], [12, 7], [11, 10], [12, 11]]";"20";"max_depth";"2000";"1.0";"False";"4025793";"2020-03-18 05:27:12.911082+00:00";"23173"
"26";"31";"[[3, 1], [8, 1], [6, 2], [10, 2], [11, 2], [4, 3], [5, 3], [9, 3], [6, 4], [10, 4], [6, 5], [7, 5], [9, 5], [8, 6], [10, 6], [8, 7], [9, 8], [11, 8], [10, 9], [11, 9]]";"20";"max_depth";"2000";"1.0";"False";"3059702";"2020-03-18 05:24:17.060977+00:00";"23018"
"12";"59";"[[2, 1], [5, 1], [9, 1], [3, 2], [5, 2], [6, 2], [11, 2], [6, 3], [5, 4], [6, 4], [10, 4], [8, 5], [9, 5], [8, 6], [9, 6], [10, 6], [8, 7], [10, 7], [11, 7], [10, 9]]";"20";"max_depth";"2000";"1.0";"False";"5937834";"2020-03-18 05:20:32.287351+00:00";"23017"
"17";"47";"[[3, 1], [5, 1], [8, 1], [9, 1], [4, 2], [5, 2], [6, 2], [7, 2], [8, 2], [7, 3], [7, 4], [9, 4], [10, 4], [9, 7], [10, 7], [11, 7], [10, 8], [10, 9], [11, 9], [11, 10]]";"20";"max_depth";"2000";"1.0";"False";"5247121";"2020-03-18 05:17:05.843771+00:00";"23015"
"22";"33";"[[3, 1], [9, 1], [11, 1], [4, 2], [7, 2], [8, 2], [7, 3], [11, 3], [5, 4], [8, 4], [9, 4], [11, 4], [6, 5], [7, 5], [8, 5], [10, 5], [9, 7], [9, 8], [10, 9], [11, 9]]";"20";"max_depth";"2000";"2.0";"False";"4002590";"2020-03-18 05:13:56.284925+00:00";"23013"
"13";"55";"[[3, 1], [4, 1], [6, 1], [10, 1], [11, 1], [8, 2], [11, 2], [9, 3], [10, 3], [6, 4], [10, 4], [6, 5], [7, 5], [8, 5], [10, 5], [7, 6], [10, 7], [11, 7], [11, 8], [10, 9]]";"20";"max_depth";"2000";"1.0";"False";"6130059";"2020-03-18 05:09:58.683918+00:00";"23048"
"13";"55";"[[2, 1], [6, 1], [8, 1], [10, 1], [4, 2], [10, 2], [5, 3], [7, 3], [9, 3], [7, 4], [7, 5], [8, 5], [9, 5], [10, 5], [11, 5], [7, 6], [9, 6], [10, 6], [10, 9], [11, 9]]";"20";"max_depth";"2000";"2.0";"False";"5521965";"2020-03-18 05:06:16.479257+00:00";"23011"
"27";"29";"[[4, 1], [6, 1], [8, 1], [9, 1], [11, 1], [12, 1], [10, 2], [12, 2], [9, 3], [11, 3], [6, 4], [10, 4], [11, 4], [8, 5], [11, 6], [12, 6], [11, 7], [10, 8], [12, 8], [10, 9]]";"20";"max_depth";"2000";"1.0";"False";"4338811";"2020-03-18 05:03:32.152501+00:00";"23107"
"27";"29";"[[4, 1], [5, 1], [6, 1], [8, 1], [10, 1], [6, 2], [7, 2], [5, 3], [10, 3], [5, 4], [7, 5], [7, 6], [9, 6], [10, 6], [9, 7], [10, 7], [11, 7], [10, 8], [11, 8], [10, 9]]";"20";"max_depth";"2000";"1.0";"False";"3472041";"2020-03-18 05:00:25.346260+00:00";"23040"
"27";"29";"[[2, 1], [6, 1], [6, 2], [7, 2], [8, 2], [9, 2], [10, 2], [7, 3], [11, 3], [6, 4], [11, 4], [9, 5], [10, 5], [11, 5], [8, 6], [11, 6], [10, 7], [11, 7], [9, 8], [10, 9]]";"20";"max_depth";"2000";"2.0";"False";"2790734";"2020-03-18 04:58:05.260747+00:00";"23010"
"13";"49";"[[4, 1], [6, 1], [8, 1], [9, 1], [11, 1], [5, 2], [6, 2], [7, 2], [4, 3], [7, 3], [8, 3], [9, 3], [5, 4], [11, 4], [11, 5], [7, 6], [9, 7], [11, 7], [11, 8], [10, 9]]";"20";"max_depth";"2000";"2.0";"False";"6498243";"2020-03-18 04:54:14.051004+00:00";"23009"
"15";"53";"[[2, 1], [3, 1], [5, 1], [6, 1], [9, 1], [10, 1], [3, 2], [6, 2], [7, 2], [8, 2], [11, 3], [10, 4], [8, 5], [8, 6], [8, 7], [10, 7], [11, 7], [12, 8], [12, 10], [12, 11]]";"20";"max_depth";"2000";"1.0";"False";"6686712";"2020-03-18 04:49:05.489480+00:00";"23093"
"15";"53";"[[2, 1], [4, 1], [9, 1], [10, 1], [11, 1], [7, 2], [8, 2], [4, 3], [6, 4], [7, 4], [10, 4], [6, 5], [11, 5], [7, 6], [10, 6], [10, 7], [10, 8], [11, 8], [10, 9], [11, 10]]";"20";"max_depth";"2000";"1.0";"False";"5616691";"2020-03-18 04:45:25.428173+00:00";"23008"
"11";"68";"[[4, 1], [7, 1], [8, 1], [10, 1], [7, 2], [9, 2], [11, 2], [4, 3], [8, 3], [5, 4], [6, 4], [10, 4], [7, 5], [9, 5], [11, 5], [7, 6], [10, 8], [11, 8], [10, 9], [11, 10]]";"20";"max_depth";"2000";"1.0";"False";"7144449";"2020-03-18 04:42:38.287675+00:00";"23004"
"23";"31";"[[2, 1], [3, 1], [7, 1], [9, 1], [8, 2], [10, 2], [12, 2], [5, 3], [8, 3], [12, 3], [6, 4], [8, 5], [12, 5], [8, 6], [9, 6], [10, 6], [11, 6], [8, 7], [11, 7], [9, 8]]";"20";"max_depth";"2000";"1.0";"False";"4125904";"2020-03-18 04:39:21.690049+00:00";"23126"
"23";"31";"[[3, 1], [5, 1], [6, 1], [10, 1], [11, 1], [9, 2], [6, 3], [7, 3], [10, 3], [6, 4], [10, 4], [8, 5], [9, 5], [10, 5], [11, 5], [8, 6], [9, 6], [11, 6], [10, 7], [11, 9]]";"20";"max_depth";"2000";"1.0";"False";"4583429";"2020-03-18 04:36:30.299964+00:00";"23028"
"23";"31";"[[3, 1], [6, 1], [7, 1], [8, 1], [9, 1], [5, 2], [7, 2], [6, 3], [10, 3], [11, 3], [6, 4], [8, 4], [10, 4], [11, 4], [11, 5], [8, 6], [10, 6], [9, 7], [11, 9], [11, 10]]";"20";"max_depth";"2000";"1.0";"False";"4050890";"2020-03-18 04:33:52.264994+00:00";"22991"
"23";"31";"[[5, 1], [10, 1], [11, 1], [3, 2], [4, 3], [5, 3], [6, 3], [7, 4], [8, 4], [9, 4], [11, 4], [6, 5], [8, 5], [9, 5], [11, 5], [10, 6], [8, 7], [9, 7], [10, 7], [11, 7]]";"20";"max_depth";"2000";"1.0";"False";"3353409";"2020-03-18 04:31:07.628847+00:00";"22990"
"23";"26";"[[2, 1], [5, 1], [6, 1], [7, 1], [3, 2], [5, 2], [6, 2], [8, 2], [10, 2], [12, 2], [5, 3], [8, 3], [9, 3], [11, 3], [11, 4], [12, 4], [6, 5], [10, 6], [11, 9], [11, 10]]";"20";"max_depth";"2000";"1.0";"False";"3911472";"2020-03-18 04:28:35.994362+00:00";"23103"
"23";"26";"[[2, 1], [3, 1], [4, 1], [7, 1], [10, 1], [4, 2], [7, 2], [11, 2], [4, 3], [5, 3], [8, 3], [7, 4], [11, 4], [6, 5], [7, 5], [11, 5], [9, 7], [10, 7], [9, 8], [10, 8]]";"20";"max_depth";"2000";"1.0";"False";"3787593";"2020-03-18 04:26:33.323517+00:00";"22989"
"24";"24";"[[2, 1], [3, 1], [5, 1], [6, 1], [3, 2], [4, 2], [6, 2], [10, 2], [11, 2], [8, 3], [10, 3], [5, 4], [8, 4], [11, 4], [9, 5], [8, 6], [9, 6], [10, 6], [9, 7], [9, 8]]";"20";"max_depth";"2000";"1.0";"False";"3628969";"2020-03-18 04:24:05.520830+00:00";"22987"
"16";"47";"[[3, 1], [9, 1], [4, 2], [5, 2], [11, 2], [5, 3], [6, 3], [7, 3], [5, 4], [7, 4], [8, 5], [9, 5], [11, 5], [9, 6], [10, 6], [11, 6], [8, 7], [10, 7], [9, 8], [10, 8]]";"20";"max_depth";"2000";"2.0";"False";"4096797";"2020-03-18 04:21:16.085324+00:00";"23057"
"16";"47";"[[5, 1], [8, 1], [10, 1], [11, 1], [4, 2], [10, 2], [4, 3], [10, 3], [6, 4], [9, 4], [6, 5], [8, 5], [10, 5], [11, 5], [7, 6], [8, 6], [9, 7], [10, 7], [10, 8], [11, 10]]";"20";"max_depth";"2000";"1.0";"False";"5252440";"2020-03-18 04:17:50.795293+00:00";"23005"
"16";"47";"[[2, 1], [8, 1], [3, 2], [4, 2], [9, 2], [7, 3], [9, 3], [10, 3], [11, 3], [5, 4], [7, 4], [6, 5], [8, 5], [9, 5], [8, 6], [9, 6], [10, 7], [11, 7], [11, 8], [11, 9]]";"20";"max_depth";"2000";"1.0";"False";"4393396";"2020-03-18 04:15:00.613741+00:00";"22985"
"29";"29";"[[2, 1], [4, 1], [10, 1], [7, 2], [9, 2], [6, 3], [8, 3], [9, 3], [11, 3], [6, 4], [8, 4], [7, 5], [11, 5], [9, 6], [11, 6], [8, 7], [10, 7], [10, 9], [11, 9], [11, 10]]";"20";"max_depth";"2000";"1.0";"False";"2925773";"2020-03-18 04:12:09.371497+00:00";"22994"
"29";"29";"[[8, 1], [9, 1], [3, 2], [5, 2], [7, 2], [8, 2], [10, 2], [11, 2], [11, 3], [6, 4], [9, 4], [10, 5], [11, 5], [8, 6], [8, 7], [11, 7], [10, 8], [11, 8], [10, 9], [11, 9]]";"20";"max_depth";"2000";"1.0";"False";"3356183";"2020-03-18 04:09:39.413633+00:00";"22984"
"19";"41";"[[4, 1], [6, 1], [9, 1], [4, 2], [5, 2], [9, 2], [10, 2], [6, 3], [5, 4], [7, 4], [8, 4], [7, 5], [11, 5], [9, 6], [10, 6], [8, 7], [11, 7], [10, 8], [10, 9], [11, 9]]";"20";"max_depth";"2000";"1.0";"False";"3935289";"2020-03-18 04:06:59.914272+00:00";"23032"
"19";"41";"[[3, 1], [5, 1], [8, 1], [9, 1], [4, 2], [5, 2], [7, 3], [10, 3], [7, 4], [8, 4], [6, 5], [10, 5], [7, 6], [8, 6], [10, 6], [11, 6], [9, 7], [11, 7], [10, 9], [11, 9]]";"20";"max_depth";"2000";"1.0";"False";"4693599";"2020-03-18 04:03:13.684569+00:00";"23003"
"19";"41";"[[3, 1], [6, 1], [10, 1], [4, 2], [7, 2], [8, 2], [10, 2], [7, 3], [8, 4], [9, 4], [7, 5], [11, 5], [7, 6], [8, 6], [9, 6], [8, 7], [9, 7], [10, 7], [10, 8], [11, 10]]";"20";"max_depth";"2000";"1.0";"False";"4391581";"2020-03-18 03:59:54.451005+00:00";"22981"
"13";"53";"[[4, 1], [5, 1], [6, 1], [7, 1], [6, 2], [9, 2], [11, 2], [4, 3], [5, 3], [11, 3], [7, 4], [9, 4], [10, 4], [11, 4], [12, 5], [7, 6], [9, 6], [8, 7], [12, 8], [11, 9]]";"20";"max_depth";"2000";"1.0";"False";"5602769";"2020-03-18 03:55:51.211094+00:00";"23121"
"13";"53";"[[4, 1], [7, 1], [8, 1], [4, 2], [7, 2], [9, 2], [10, 2], [5, 3], [6, 3], [9, 3], [11, 3], [7, 4], [9, 4], [11, 4], [8, 5], [11, 5], [7, 6], [9, 8], [10, 9], [11, 10]]";"20";"max_depth";"2000";"1.0";"False";"6240842";"2020-03-18 03:51:46.127404+00:00";"23070"
"13";"53";"[[7, 1], [10, 1], [3, 2], [4, 2], [8, 2], [4, 3], [5, 3], [8, 3], [10, 3], [6, 4], [9, 4], [7, 5], [9, 5], [10, 5], [7, 6], [9, 6], [10, 6], [9, 7], [9, 8], [10, 8]]";"20";"max_depth";"2000";"2.0";"False";"4559475";"2020-03-18 03:48:47.033584+00:00";"22972"
"15";"43";"[[2, 1], [7, 1], [9, 1], [10, 1], [4, 2], [6, 2], [7, 2], [5, 3], [6, 3], [9, 3], [5, 4], [6, 5], [10, 5], [7, 6], [8, 6], [9, 6], [8, 7], [9, 7], [10, 7], [10, 9]]";"20";"max_depth";"2000";"1.0";"False";"4918395";"2020-03-18 03:47:03.904909+00:00";"22963"
"26";"26";"[[2, 1], [3, 1], [4, 1], [7, 1], [10, 1], [4, 2], [6, 2], [5, 3], [6, 3], [7, 3], [9, 4], [10, 4], [6, 5], [8, 6], [9, 6], [8, 7], [10, 7], [9, 8], [10, 8], [10, 9]]";"20";"max_depth";"2000";"1.0";"False";"3278792";"2020-03-18 03:43:23.449332+00:00";"22961"
"22";"26";"[[5, 1], [7, 1], [3, 2], [5, 2], [6, 2], [8, 2], [9, 2], [4, 3], [5, 3], [7, 3], [8, 3], [9, 3], [5, 4], [6, 4], [10, 4], [8, 5], [7, 6], [9, 7], [10, 8], [10, 9]]";"20";"max_depth";"2000";"2.0";"False";"3881561";"2020-03-18 03:41:08.411194+00:00";"22949"
"12";"54";"[[5, 1], [8, 1], [9, 1], [4, 2], [7, 2], [9, 2], [10, 2], [4, 3], [8, 3], [5, 4], [6, 4], [8, 4], [7, 5], [8, 5], [7, 6], [9, 6], [10, 6], [9, 7], [10, 7], [10, 9]]";"20";"max_depth";"2000";"1.0";"False";"6101508";"2020-03-18 03:37:39.167157+00:00";"22946"
"25";"25";"[[2, 1], [5, 1], [7, 1], [9, 1], [10, 1], [3, 2], [6, 2], [7, 2], [9, 2], [11, 2], [5, 3], [6, 4], [7, 4], [11, 4], [10, 5], [8, 6], [11, 6], [9, 7], [9, 8], [11, 10]]";"20";"max_depth";"2000";"1.0";"False";"4227266";"2020-03-18 03:35:00.829265+00:00";"23044"
"25";"25";"[[3, 1], [8, 1], [6, 2], [8, 2], [9, 2], [5, 3], [7, 3], [8, 3], [9, 3], [10, 3], [5, 4], [6, 4], [8, 4], [10, 4], [6, 5], [7, 6], [8, 6], [9, 7], [9, 8], [10, 8]]";"20";"max_depth";"2000";"1.0";"False";"2626916";"2020-03-18 03:33:07.154011+00:00";"22943"
"25";"29";"[[2, 1], [5, 1], [6, 1], [6, 2], [7, 2], [10, 2], [7, 3], [8, 3], [10, 3], [8, 4], [9, 4], [10, 4], [7, 6], [8, 6], [9, 6], [10, 6], [8, 7], [9, 7], [10, 7], [10, 9]]";"20";"max_depth";"2000";"1.0";"False";"3277322";"2020-03-18 03:29:25.400360+00:00";"22941"
"19";"35";"[[6, 1], [8, 1], [4, 2], [6, 2], [8, 2], [9, 2], [4, 3], [9, 3], [5, 4], [8, 4], [9, 4], [10, 4], [7, 5], [10, 5], [7, 6], [9, 6], [10, 6], [8, 7], [9, 7], [10, 7]]";"20";"max_depth";"2000";"1.0";"False";"4186675";"2020-03-18 03:26:44.086232+00:00";"22937"
"13";"43";"[[3, 1], [5, 1], [9, 1], [10, 1], [4, 2], [5, 2], [6, 2], [7, 2], [9, 2], [10, 2], [7, 3], [10, 3], [6, 4], [9, 4], [10, 4], [7, 5], [8, 6], [9, 6], [9, 8], [10, 9]]";"20";"max_depth";"2000";"2.0";"False";"5690372";"2020-03-18 03:23:06.314354+00:00";"22936"
"11";"55";"[[2, 1], [3, 1], [4, 1], [3, 2], [5, 2], [6, 2], [9, 2], [10, 2], [6, 3], [7, 3], [9, 3], [7, 4], [6, 5], [9, 5], [7, 6], [8, 6], [8, 7], [9, 7], [9, 8], [10, 8]]";"20";"max_depth";"2000";"2.0";"False";"5996821";"2020-03-18 03:19:16.841974+00:00";"22944"
"11";"55";"[[2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [3, 2], [4, 2], [5, 2], [7, 2], [6, 3], [10, 3], [8, 4], [9, 4], [6, 5], [7, 6], [8, 7], [9, 7], [10, 7], [10, 8], [10, 9]]";"20";"max_depth";"2000";"1.0";"False";"6543012";"2020-03-18 03:15:11.558673+00:00";"22939"
"11";"55";"[[6, 1], [9, 1], [4, 2], [5, 2], [8, 2], [9, 2], [10, 2], [4, 3], [5, 3], [7, 3], [10, 3], [6, 4], [8, 4], [9, 4], [10, 4], [9, 5], [10, 5], [9, 7], [10, 7], [10, 8]]";"20";"max_depth";"2000";"1.0";"False";"6331001";"2020-03-18 03:11:12.391813+00:00";"22934"
"18";"31";"[[2, 1], [7, 1], [8, 1], [9, 1], [10, 1], [3, 2], [8, 2], [9, 2], [4, 3], [5, 4], [8, 4], [9, 4], [10, 4], [6, 5], [7, 5], [8, 5], [7, 6], [10, 6], [9, 7], [9, 8]]";"20";"max_depth";"2000";"2.0";"False";"4583681";"2020-03-18 03:09:07.109629+00:00";"22930"
"21";"31";"[[2, 1], [5, 1], [9, 1], [4, 2], [6, 2], [7, 2], [8, 2], [4, 3], [7, 3], [7, 4], [10, 4], [11, 4], [7, 5], [8, 5], [11, 5], [8, 6], [9, 6], [11, 6], [10, 7], [9, 8]]";"20";"max_depth";"2000";"1.0";"False";"3959229";"2020-03-18 03:05:33.967478+00:00";"23025"
"21";"31";"[[5, 1], [8, 1], [3, 2], [4, 2], [5, 2], [8, 2], [4, 3], [6, 3], [8, 3], [10, 3], [7, 4], [10, 4], [6, 5], [10, 5], [7, 6], [8, 6], [9, 6], [10, 7], [9, 8], [10, 8]]";"20";"max_depth";"2000";"2.0";"False";"3738431";"2020-03-18 03:03:08.533958+00:00";"22920"
"19";"29";"[[4, 1], [5, 1], [6, 1], [7, 1], [9, 1], [5, 2], [6, 2], [7, 2], [9, 2], [4, 3], [5, 3], [8, 3], [9, 3], [10, 3], [10, 4], [6, 5], [8, 7], [10, 7], [9, 8], [10, 9]]";"20";"max_depth";"2000";"1.0";"False";"5216911";"2020-03-18 02:59:57.097619+00:00";"22918"
"15";"42";"[[9, 1], [4, 2], [5, 2], [6, 2], [7, 2], [8, 2], [9, 2], [10, 2], [4, 3], [7, 3], [8, 4], [9, 4], [6, 5], [7, 5], [10, 5], [8, 6], [9, 6], [9, 7], [10, 7], [9, 8]]";"20";"max_depth";"2000";"2.0";"False";"4726841";"2020-03-18 02:56:51.423759+00:00";"22917"
"16";"34";"[[3, 1], [6, 1], [7, 1], [9, 1], [4, 2], [5, 2], [7, 2], [8, 2], [5, 3], [6, 3], [7, 3], [5, 4], [6, 4], [7, 4], [10, 4], [7, 5], [8, 5], [10, 6], [10, 8], [10, 9]]";"20";"max_depth";"2000";"1.0";"False";"5069590";"2020-03-18 02:53:40.973408+00:00";"22909"
"12";"53";"[[4, 1], [8, 1], [9, 1], [10, 1], [5, 2], [6, 2], [7, 2], [8, 2], [10, 2], [6, 3], [7, 3], [5, 4], [7, 4], [7, 5], [9, 5], [9, 6], [10, 7], [9, 8], [10, 8], [10, 9]]";"20";"max_depth";"2000";"1.0";"False";"6501676";"2020-03-18 02:49:40.197201+00:00";"22908"
"16";"38";"[[4, 1], [5, 1], [7, 1], [4, 2], [5, 2], [8, 2], [9, 2], [4, 3], [5, 3], [5, 4], [6, 4], [8, 4], [8, 5], [9, 5], [10, 5], [7, 6], [9, 6], [8, 7], [10, 7], [10, 8]]";"20";"max_depth";"2000";"1.0";"False";"4944931";"2020-03-18 02:46:31.024531+00:00";"22907"
"14";"41";"[[2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [3, 2], [6, 2], [7, 2], [5, 3], [8, 3], [5, 4], [6, 4], [8, 4], [10, 4], [8, 5], [9, 5], [10, 5], [10, 7], [9, 8], [10, 9]]";"20";"max_depth";"2000";"2.0";"False";"5399917";"2020-03-18 02:43:06.881565+00:00";"22906"
"21";"29";"[[3, 1], [4, 1], [5, 1], [8, 1], [10, 1], [4, 2], [8, 2], [9, 2], [5, 3], [9, 3], [5, 4], [6, 4], [8, 4], [9, 4], [9, 5], [10, 5], [8, 7], [10, 7], [9, 8], [10, 9]]";"20";"max_depth";"2000";"1.0";"False";"4597482";"2020-03-18 02:39:01.083832+00:00";"22925"
"21";"29";"[[3, 1], [4, 1], [10, 1], [3, 2], [4, 2], [5, 2], [6, 2], [10, 2], [6, 3], [8, 3], [5, 4], [6, 4], [10, 4], [7, 5], [9, 5], [7, 6], [8, 7], [10, 7], [9, 8], [10, 9]]";"20";"max_depth";"2000";"1.0";"False";"4042014";"2020-03-18 02:35:32.814322+00:00";"22905"
"10";"67";"[[2, 1], [3, 1], [5, 1], [6, 1], [8, 1], [3, 2], [7, 2], [10, 2], [7, 3], [6, 4], [9, 4], [7, 5], [9, 5], [7, 6], [8, 6], [10, 6], [9, 7], [10, 7], [9, 8], [10, 9]]";"20";"max_depth";"2000";"1.0";"False";"7043408";"2020-03-18 02:32:35.355696+00:00";"22952"
"10";"67";"[[5, 1], [9, 1], [6, 2], [7, 2], [9, 2], [4, 3], [7, 3], [8, 3], [10, 3], [6, 4], [7, 4], [8, 4], [9, 4], [8, 5], [10, 5], [8, 6], [9, 6], [10, 6], [9, 7], [10, 9]]";"20";"max_depth";"2000";"1.0";"False";"6691984";"2020-03-18 02:28:17.980263+00:00";"22903"
"14";"43";"[[6, 1], [3, 2], [4, 2], [8, 2], [10, 2], [5, 3], [6, 3], [7, 3], [9, 3], [5, 4], [6, 4], [7, 4], [9, 4], [10, 4], [7, 5], [8, 5], [7, 6], [8, 6], [9, 8], [10, 8]]";"20";"max_depth";"2000";"1.0";"False";"4322273";"2020-03-18 02:25:41.216402+00:00";"22900"
"21";"27";"[[2, 1], [4, 1], [5, 1], [3, 2], [5, 2], [7, 2], [9, 2], [4, 3], [6, 3], [7, 4], [8, 4], [9, 4], [10, 4], [6, 5], [7, 5], [8, 5], [8, 6], [8, 7], [9, 7], [10, 7]]";"20";"max_depth";"2000";"1.0";"False";"2904372";"2020-03-18 02:22:38.948240+00:00";"22898"
"17";"43";"[[8, 1], [9, 1], [3, 2], [4, 2], [5, 2], [7, 2], [6, 3], [7, 3], [9, 3], [10, 3], [7, 4], [8, 4], [7, 5], [9, 6], [8, 7], [9, 7], [10, 7], [9, 8], [10, 8], [10, 9]]";"20";"max_depth";"2000";"1.0";"False";"4914126";"2020-03-18 02:19:20.758993+00:00";"22897"
"11";"53";"[[2, 1], [5, 1], [6, 1], [8, 1], [9, 1], [6, 2], [7, 2], [8, 2], [8, 3], [10, 3], [5, 4], [6, 4], [9, 4], [10, 4], [7, 5], [9, 5], [8, 6], [8, 7], [9, 7], [10, 9]]";"20";"max_depth";"2000";"2.0";"False";"6513513";"2020-03-18 02:15:20.415939+00:00";"22945"
