"rows";"cols";"tiles";"n_tiles";"external_id"
"20";"53";"[[16, 1], [4, 2], [13, 2], [15, 2], [11, 3], [15, 3], [6, 4], [10, 4], [12, 4], [16, 4], [6, 5], [8, 5], [11, 5], [12, 5], [13, 5], [9, 6], [14, 6], [10, 8], [14, 9], [12, 11]]";"20";"23545"
"23";"49";"[[6, 1], [10, 1], [14, 1], [15, 1], [3, 2], [6, 2], [9, 2], [4, 3], [7, 3], [15, 3], [8, 4], [10, 4], [12, 6], [14, 6], [10, 9], [12, 9], [13, 9], [14, 9], [13, 11], [13, 12]]";"20";"23459"
"29";"37";"[[4, 1], [6, 1], [7, 2], [8, 2], [9, 2], [6, 3], [8, 3], [10, 4], [6, 5], [10, 5], [11, 5], [12, 5], [13, 5], [10, 6], [12, 7], [13, 7], [11, 8], [12, 9], [11, 10], [12, 11]]";"20";"23217"
"24";"43";"[[4, 1], [6, 1], [11, 1], [5, 2], [10, 2], [6, 3], [7, 3], [9, 3], [10, 3], [13, 3], [9, 5], [13, 5], [8, 6], [11, 6], [10, 7], [11, 8], [13, 8], [11, 10], [12, 10], [13, 10]]";"20";"23214"
"19";"43";"[[2, 1], [3, 1], [5, 1], [8, 1], [3, 2], [4, 2], [5, 2], [9, 2], [12, 2], [9, 3], [10, 4], [13, 4], [6, 5], [8, 5], [9, 5], [8, 7], [10, 8], [11, 9], [12, 9], [13, 12]]";"20";"23212"
"29";"36";"[[2, 1], [3, 1], [8, 1], [4, 3], [6, 3], [7, 3], [8, 3], [9, 4], [10, 4], [6, 5], [9, 5], [10, 5], [8, 6], [9, 6], [10, 6], [11, 6], [12, 9], [12, 10], [13, 11], [13, 12]]";"20";"23211"
"19";"59";"[[2, 1], [3, 1], [5, 1], [13, 1], [8, 2], [9, 2], [11, 2], [14, 2], [7, 4], [8, 4], [10, 4], [14, 5], [7, 6], [10, 6], [12, 6], [9, 7], [14, 10], [13, 11], [13, 12], [14, 12]]";"20";"23377"
"15";"64";"[[2, 1], [10, 1], [4, 2], [7, 2], [11, 2], [12, 2], [6, 3], [9, 3], [8, 4], [9, 4], [10, 4], [6, 5], [9, 5], [12, 5], [8, 6], [13, 6], [10, 7], [12, 9], [12, 11], [13, 12]]";"20";"23209"
"21";"40";"[[2, 1], [3, 1], [5, 1], [6, 1], [12, 1], [13, 1], [3, 2], [13, 2], [4, 3], [6, 3], [8, 3], [6, 5], [7, 5], [11, 7], [9, 8], [10, 8], [10, 9], [11, 9], [11, 10], [12, 10]]";"20";"23208"
"17";"54";"[[3, 1], [9, 1], [5, 2], [11, 2], [12, 2], [13, 2], [5, 3], [9, 3], [12, 3], [13, 3], [6, 4], [8, 4], [6, 5], [7, 5], [11, 6], [10, 8], [11, 8], [11, 9], [11, 10], [13, 11]]";"20";"23207"
"15";"63";"[[4, 1], [3, 2], [4, 2], [9, 2], [12, 2], [6, 3], [13, 3], [5, 4], [6, 4], [7, 4], [10, 4], [6, 5], [10, 5], [13, 5], [10, 7], [13, 7], [9, 8], [11, 8], [12, 10], [13, 10]]";"20";"23205"
"22";"44";"[[6, 1], [7, 1], [10, 1], [13, 1], [3, 2], [12, 2], [13, 2], [8, 3], [9, 3], [11, 3], [13, 3], [8, 4], [10, 4], [11, 4], [10, 6], [12, 7], [11, 8], [13, 10], [12, 11], [13, 11]]";"20";"23204"
"20";"58";"[[7, 1], [9, 1], [14, 1], [5, 2], [6, 2], [12, 2], [12, 3], [13, 4], [14, 4], [10, 5], [12, 5], [14, 5], [9, 6], [13, 6], [14, 7], [10, 8], [11, 8], [12, 8], [11, 10], [13, 12]]";"20";"23330"
"23";"43";"[[4, 1], [8, 1], [12, 1], [16, 1], [7, 2], [11, 2], [4, 3], [7, 3], [10, 4], [12, 4], [6, 5], [7, 5], [9, 5], [14, 5], [16, 5], [14, 6], [8, 7], [16, 8], [16, 9], [12, 10]]";"20";"23506"
"27";"44";"[[2, 1], [13, 1], [4, 2], [5, 2], [10, 4], [12, 4], [7, 5], [8, 5], [10, 5], [12, 5], [13, 5], [10, 6], [11, 6], [9, 7], [13, 7], [11, 8], [12, 8], [13, 8], [13, 9], [12, 11]]";"20";"23198"
"17";"59";"[[6, 1], [6, 2], [7, 2], [10, 2], [11, 2], [12, 2], [6, 3], [12, 3], [5, 4], [6, 4], [10, 4], [7, 5], [9, 5], [13, 5], [13, 6], [8, 7], [10, 7], [13, 10], [12, 11], [13, 12]]";"20";"23197"
"18";"49";"[[2, 1], [3, 1], [4, 2], [6, 2], [8, 2], [4, 3], [5, 3], [6, 4], [8, 4], [11, 4], [12, 4], [6, 5], [9, 5], [13, 5], [11, 6], [13, 6], [8, 7], [11, 9], [13, 9], [11, 10]]";"20";"23196"
"13";"74";"[[11, 1], [13, 1], [5, 2], [6, 2], [13, 2], [6, 4], [7, 4], [8, 4], [13, 4], [8, 5], [12, 5], [8, 6], [9, 6], [11, 6], [12, 6], [12, 7], [9, 8], [10, 8], [11, 8], [10, 9]]";"20";"23191"
"14";"73";"[[3, 1], [11, 1], [8, 2], [10, 2], [11, 2], [12, 2], [13, 2], [8, 3], [13, 3], [8, 4], [10, 4], [6, 5], [8, 5], [14, 5], [12, 6], [11, 8], [10, 9], [11, 9], [12, 10], [13, 12]]";"20";"23293"
"17";"58";"[[4, 1], [3, 2], [6, 2], [9, 2], [13, 2], [6, 3], [9, 3], [5, 4], [8, 4], [9, 4], [15, 4], [6, 5], [9, 5], [11, 5], [12, 5], [16, 5], [13, 6], [13, 8], [12, 11], [13, 11]]";"20";"23578"
"23";"58";"[[5, 1], [6, 1], [8, 1], [9, 1], [10, 2], [13, 2], [5, 3], [8, 3], [12, 3], [5, 4], [9, 4], [14, 5], [12, 7], [16, 7], [15, 8], [16, 8], [13, 10], [14, 10], [15, 11], [15, 12]]";"20";"23565"
"18";"71";"[[6, 1], [10, 1], [3, 2], [5, 2], [5, 3], [15, 3], [5, 4], [9, 4], [11, 4], [10, 5], [13, 5], [8, 6], [9, 6], [13, 7], [14, 7], [15, 8], [10, 9], [12, 9], [17, 10], [16, 12]]";"20";"23605"
"23";"35";"[[6, 1], [7, 1], [9, 1], [4, 2], [11, 2], [12, 2], [13, 2], [4, 3], [7, 3], [8, 3], [6, 4], [11, 4], [8, 5], [10, 5], [13, 5], [9, 7], [13, 7], [10, 8], [10, 9], [11, 9]]";"20";"23184"
"20";"62";"[[8, 1], [11, 1], [5, 2], [11, 2], [6, 3], [10, 3], [12, 3], [13, 3], [5, 4], [9, 5], [12, 5], [9, 6], [11, 6], [9, 7], [14, 7], [11, 8], [13, 9], [13, 10], [13, 11], [14, 13]]";"20";"23469"
"14";"64";"[[2, 1], [4, 1], [5, 1], [9, 1], [7, 2], [5, 3], [7, 3], [10, 3], [9, 4], [12, 4], [6, 5], [8, 5], [11, 5], [12, 5], [11, 6], [8, 7], [13, 7], [13, 8], [10, 9], [12, 10]]";"20";"23181"
"14";"59";"[[6, 1], [6, 2], [7, 2], [10, 2], [11, 2], [12, 2], [6, 3], [9, 3], [9, 4], [6, 5], [7, 5], [11, 5], [12, 5], [7, 6], [11, 6], [12, 6], [8, 7], [9, 7], [10, 8], [11, 8]]";"20";"23177"
"13";"65";"[[2, 1], [3, 1], [9, 1], [10, 2], [4, 3], [7, 3], [8, 3], [10, 3], [11, 3], [12, 3], [6, 5], [11, 5], [7, 6], [9, 6], [11, 6], [12, 6], [13, 6], [10, 7], [12, 7], [13, 8]]";"20";"23239"
"14";"44";"[[2, 1], [3, 1], [8, 1], [9, 1], [6, 2], [8, 2], [9, 2], [10, 2], [11, 2], [12, 2], [12, 3], [6, 4], [10, 4], [8, 5], [9, 5], [10, 5], [11, 5], [12, 5], [10, 6], [12, 6]]";"20";"23174"
"20";"41";"[[2, 1], [4, 1], [8, 1], [9, 1], [11, 1], [5, 2], [10, 2], [9, 3], [10, 3], [6, 4], [9, 4], [11, 4], [6, 5], [9, 5], [10, 5], [7, 6], [12, 6], [10, 9], [11, 10], [13, 12]]";"20";"23189"
"17";"56";"[[6, 1], [4, 2], [12, 2], [9, 3], [11, 3], [5, 4], [6, 4], [7, 4], [6, 5], [7, 5], [11, 5], [7, 6], [11, 6], [12, 6], [9, 7], [11, 7], [12, 7], [9, 8], [12, 8], [10, 9]]";"20";"23170"
"15";"73";"[[2, 1], [9, 1], [11, 1], [14, 1], [6, 2], [8, 2], [13, 2], [15, 2], [8, 5], [9, 5], [8, 6], [10, 6], [12, 6], [13, 6], [10, 7], [11, 7], [15, 7], [15, 8], [12, 10], [14, 10]]";"20";"23394"
"18";"47";"[[4, 1], [6, 1], [8, 1], [12, 1], [6, 2], [9, 2], [5, 3], [10, 3], [11, 3], [6, 4], [9, 4], [10, 5], [7, 6], [11, 6], [8, 7], [9, 7], [11, 7], [11, 8], [12, 8], [11, 10]]";"20";"23167"
"21";"43";"[[3, 1], [7, 1], [11, 1], [4, 2], [5, 2], [10, 2], [12, 2], [6, 3], [5, 4], [7, 5], [8, 5], [10, 5], [9, 6], [11, 6], [8, 7], [9, 8], [11, 8], [10, 9], [11, 9], [12, 11]]";"20";"23166"
"30";"30";"[[2, 1], [6, 1], [7, 1], [9, 1], [4, 3], [8, 3], [9, 3], [11, 3], [9, 4], [10, 4], [11, 4], [9, 5], [7, 6], [9, 6], [12, 6], [8, 7], [11, 7], [9, 8], [11, 10], [12, 11]]";"20";"23165"
"25";"34";"[[3, 1], [7, 1], [9, 1], [10, 1], [8, 2], [12, 2], [11, 3], [12, 3], [7, 4], [8, 4], [9, 4], [10, 4], [6, 5], [7, 5], [10, 6], [11, 7], [12, 7], [9, 8], [12, 9], [11, 10]]";"20";"23164"
"27";"37";"[[8, 1], [10, 1], [11, 1], [8, 2], [9, 2], [5, 3], [11, 3], [14, 3], [11, 4], [12, 4], [13, 4], [6, 5], [8, 5], [12, 6], [8, 7], [10, 7], [9, 8], [14, 8], [11, 10], [14, 10]]";"20";"23306"
"15";"47";"[[6, 1], [9, 1], [12, 1], [4, 2], [5, 3], [7, 3], [8, 3], [9, 3], [11, 3], [12, 3], [5, 4], [7, 4], [9, 4], [7, 5], [9, 5], [8, 6], [12, 6], [8, 7], [12, 7], [10, 9]]";"20";"23161"
"21";"47";"[[2, 1], [4, 1], [6, 1], [8, 1], [11, 1], [7, 2], [13, 2], [5, 3], [11, 3], [13, 3], [6, 4], [8, 5], [10, 5], [13, 5], [11, 6], [9, 7], [13, 7], [12, 9], [14, 10], [14, 13]]";"20";"23326"
"12";"82";"[[2, 1], [6, 1], [8, 1], [10, 1], [12, 1], [3, 2], [4, 2], [8, 2], [7, 3], [10, 5], [12, 5], [8, 6], [12, 6], [8, 7], [9, 7], [11, 8], [12, 8], [11, 10], [12, 10], [12, 11]]";"20";"23159"
"23";"34";"[[4, 1], [5, 1], [8, 1], [9, 1], [10, 1], [7, 2], [9, 2], [11, 2], [8, 3], [8, 4], [9, 4], [7, 5], [11, 5], [8, 6], [9, 6], [10, 6], [11, 6], [9, 7], [11, 9], [12, 10]]";"20";"23156"
"28";"34";"[[4, 1], [6, 1], [12, 1], [6, 2], [10, 2], [12, 2], [6, 3], [11, 3], [5, 4], [6, 4], [10, 4], [10, 5], [10, 6], [9, 7], [12, 7], [9, 8], [10, 8], [10, 9], [12, 9], [12, 11]]";"20";"23154"
"23";"33";"[[2, 1], [3, 1], [6, 1], [7, 1], [5, 2], [7, 2], [12, 2], [4, 3], [9, 3], [9, 4], [10, 4], [11, 4], [6, 5], [10, 5], [12, 5], [8, 6], [10, 6], [11, 7], [11, 9], [11, 10]]";"20";"23150"
"20";"44";"[[7, 1], [6, 2], [9, 2], [10, 2], [11, 2], [6, 3], [7, 3], [8, 3], [11, 3], [7, 4], [6, 5], [7, 5], [9, 5], [9, 6], [12, 6], [12, 7], [9, 8], [12, 8], [10, 9], [11, 9]]";"20";"23180"
"29";"35";"[[2, 1], [5, 1], [6, 1], [12, 1], [8, 2], [12, 2], [9, 3], [6, 4], [8, 4], [10, 4], [12, 4], [12, 5], [13, 5], [15, 5], [17, 5], [8, 7], [9, 7], [9, 8], [17, 9], [15, 10]]";"20";"23706"
"13";"57";"[[5, 1], [9, 1], [3, 2], [4, 2], [8, 2], [11, 2], [12, 2], [5, 3], [6, 3], [10, 3], [12, 3], [8, 4], [6, 5], [11, 5], [7, 6], [9, 6], [10, 7], [11, 7], [9, 8], [12, 10]]";"20";"23144"
"12";"72";"[[2, 1], [5, 1], [9, 1], [12, 1], [3, 2], [5, 2], [11, 2], [5, 3], [8, 3], [6, 4], [7, 4], [10, 4], [11, 5], [7, 6], [9, 7], [12, 7], [12, 8], [11, 9], [12, 9], [12, 10]]";"20";"23143"
"22";"41";"[[2, 1], [7, 1], [9, 1], [10, 1], [12, 2], [5, 3], [6, 3], [7, 4], [9, 4], [11, 4], [6, 5], [10, 5], [8, 6], [12, 6], [9, 7], [10, 7], [13, 7], [12, 8], [10, 9], [11, 9]]";"20";"23249"
"19";"33";"[[3, 1], [4, 1], [5, 1], [6, 1], [12, 1], [4, 2], [6, 2], [7, 2], [6, 3], [9, 3], [8, 4], [9, 4], [6, 5], [10, 5], [8, 6], [9, 6], [10, 6], [11, 6], [12, 6], [10, 7]]";"20";"23140"
"25";"41";"[[5, 1], [6, 1], [9, 1], [12, 1], [7, 2], [6, 3], [10, 3], [11, 3], [9, 4], [11, 4], [11, 5], [12, 5], [7, 6], [9, 6], [11, 7], [10, 8], [10, 9], [12, 9], [12, 10], [12, 11]]";"20";"23138"
"14";"51";"[[2, 1], [5, 1], [8, 1], [6, 2], [7, 2], [8, 2], [9, 2], [11, 2], [9, 3], [10, 3], [11, 3], [5, 4], [6, 4], [9, 5], [7, 6], [9, 6], [10, 7], [12, 7], [10, 8], [12, 9]]";"20";"23136"
"28";"37";"[[7, 1], [10, 1], [11, 1], [7, 2], [9, 2], [10, 2], [11, 2], [13, 2], [8, 3], [14, 4], [6, 5], [10, 5], [7, 6], [10, 6], [12, 7], [10, 8], [12, 8], [10, 9], [14, 10], [13, 12]]";"20";"23289"
"25";"38";"[[5, 1], [12, 2], [15, 2], [4, 3], [6, 3], [7, 3], [8, 3], [11, 3], [12, 3], [7, 4], [10, 4], [12, 4], [6, 5], [8, 5], [10, 5], [14, 5], [13, 6], [12, 7], [11, 9], [15, 12]]";"20";"23457"
"21";"38";"[[7, 1], [9, 1], [11, 1], [7, 2], [8, 2], [6, 3], [7, 3], [10, 3], [5, 4], [8, 4], [9, 4], [11, 4], [12, 4], [6, 5], [7, 5], [10, 6], [11, 6], [10, 7], [11, 9], [12, 11]]";"20";"23132"
"13";"70";"[[2, 1], [6, 1], [7, 1], [12, 1], [10, 2], [11, 2], [5, 3], [7, 3], [11, 3], [6, 4], [7, 4], [12, 4], [7, 5], [8, 5], [11, 7], [9, 8], [11, 8], [12, 9], [12, 10], [12, 11]]";"20";"23130"
"14";"48";"[[7, 1], [3, 2], [5, 2], [8, 2], [11, 2], [12, 2], [4, 3], [5, 3], [6, 3], [7, 3], [11, 3], [5, 4], [8, 4], [9, 4], [10, 4], [11, 4], [10, 5], [12, 6], [12, 7], [11, 10]]";"20";"23128"
"19";"45";"[[8, 1], [9, 1], [11, 1], [7, 2], [10, 2], [11, 2], [4, 3], [5, 3], [6, 4], [7, 4], [9, 4], [10, 4], [13, 4], [10, 5], [7, 6], [11, 6], [9, 7], [13, 7], [12, 10], [12, 11]]";"20";"23192"
"23";"41";"[[3, 1], [8, 1], [9, 1], [12, 1], [14, 1], [8, 2], [9, 2], [10, 2], [7, 3], [6, 4], [8, 4], [13, 4], [8, 5], [10, 5], [12, 6], [14, 6], [10, 7], [11, 8], [14, 11], [13, 12]]";"20";"23324"
"14";"67";"[[6, 1], [8, 1], [10, 1], [12, 1], [6, 2], [10, 2], [6, 3], [6, 4], [8, 4], [9, 4], [12, 4], [6, 5], [12, 5], [10, 6], [9, 7], [12, 7], [11, 8], [10, 9], [13, 9], [12, 10]]";"20";"23230"
"22";"25";"[[6, 1], [10, 1], [11, 1], [3, 2], [5, 2], [6, 2], [7, 2], [9, 2], [10, 2], [12, 2], [8, 3], [11, 3], [12, 3], [5, 4], [6, 4], [8, 4], [8, 5], [8, 6], [11, 6], [12, 8]]";"20";"23123"
"18";"39";"[[3, 1], [6, 1], [10, 1], [11, 1], [12, 1], [4, 2], [8, 2], [6, 3], [8, 3], [12, 3], [6, 4], [7, 4], [12, 4], [7, 5], [8, 5], [7, 6], [10, 6], [9, 8], [11, 9], [11, 10]]";"20";"23118"
"20";"40";"[[4, 1], [5, 1], [10, 1], [11, 1], [12, 1], [8, 2], [11, 2], [12, 2], [12, 3], [5, 4], [6, 4], [8, 4], [12, 4], [6, 5], [11, 5], [9, 7], [10, 8], [10, 9], [12, 9], [11, 10]]";"20";"23117"
"15";"49";"[[3, 1], [4, 1], [7, 1], [8, 1], [11, 1], [6, 2], [10, 2], [7, 3], [10, 3], [11, 3], [6, 4], [8, 4], [9, 4], [11, 4], [7, 5], [12, 5], [11, 7], [10, 8], [10, 9], [12, 9]]";"20";"23116"
"17";"61";"[[4, 1], [8, 1], [12, 1], [14, 1], [6, 2], [14, 2], [5, 3], [11, 3], [5, 4], [7, 4], [8, 4], [6, 5], [9, 5], [11, 6], [10, 7], [9, 8], [13, 9], [12, 10], [13, 11], [14, 12]]";"20";"23313"
"27";"28";"[[6, 1], [11, 1], [12, 1], [3, 2], [9, 2], [10, 2], [12, 2], [8, 3], [10, 3], [7, 4], [8, 4], [8, 5], [12, 5], [7, 6], [9, 6], [11, 6], [8, 7], [9, 7], [12, 7], [10, 8]]";"20";"23114"
"16";"46";"[[5, 1], [7, 1], [12, 1], [3, 2], [4, 2], [7, 2], [10, 2], [4, 3], [9, 4], [11, 4], [12, 4], [6, 5], [8, 5], [9, 5], [10, 6], [11, 6], [8, 7], [10, 7], [11, 7], [10, 8]]";"20";"23113"
"24";"37";"[[2, 1], [6, 1], [8, 1], [13, 1], [4, 2], [5, 2], [9, 3], [12, 3], [14, 3], [5, 4], [8, 4], [9, 5], [10, 5], [14, 5], [12, 6], [14, 6], [9, 8], [11, 8], [13, 8], [11, 9]]";"20";"23302"
"13";"77";"[[6, 1], [10, 1], [13, 1], [3, 2], [5, 2], [4, 3], [5, 4], [7, 4], [9, 4], [6, 5], [8, 5], [7, 6], [9, 6], [12, 6], [8, 7], [12, 7], [12, 8], [11, 10], [12, 10], [13, 12]]";"20";"23215"
"21";"37";"[[4, 1], [5, 1], [13, 1], [5, 2], [13, 2], [4, 3], [8, 3], [9, 3], [10, 3], [12, 3], [5, 4], [6, 4], [7, 6], [8, 6], [10, 6], [9, 7], [10, 7], [12, 7], [10, 8], [11, 9]]";"20";"23301"
"23";"38";"[[4, 1], [9, 1], [13, 1], [15, 1], [4, 2], [8, 2], [5, 3], [6, 3], [7, 3], [10, 3], [14, 3], [7, 4], [10, 4], [8, 6], [10, 6], [13, 6], [11, 7], [12, 8], [14, 9], [13, 10]]";"20";"23508"
"17";"57";"[[4, 1], [6, 1], [7, 1], [8, 2], [12, 2], [4, 3], [5, 3], [7, 3], [11, 3], [8, 4], [11, 4], [12, 4], [10, 6], [11, 6], [12, 6], [10, 8], [11, 8], [11, 9], [11, 10], [12, 11]]";"20";"23104"
"20";"47";"[[4, 1], [13, 1], [5, 2], [6, 2], [8, 2], [11, 2], [6, 3], [10, 3], [13, 3], [9, 4], [8, 5], [9, 5], [10, 5], [11, 5], [10, 6], [13, 7], [14, 7], [10, 8], [13, 8], [13, 9]]";"20";"23310"
"29";"34";"[[4, 1], [9, 2], [11, 2], [7, 3], [8, 3], [11, 3], [12, 3], [7, 4], [8, 4], [9, 4], [10, 4], [11, 4], [10, 5], [11, 5], [10, 7], [12, 7], [10, 8], [10, 9], [11, 9], [12, 10]]";"20";"23101"
"27";"35";"[[2, 1], [12, 1], [3, 2], [5, 2], [6, 2], [7, 2], [12, 2], [8, 4], [8, 5], [10, 5], [7, 6], [8, 6], [11, 6], [8, 7], [10, 7], [11, 7], [12, 7], [9, 8], [12, 9], [12, 10]]";"20";"23100"
"12";"71";"[[11, 1], [3, 2], [5, 2], [6, 2], [7, 2], [9, 2], [10, 2], [12, 2], [5, 3], [6, 4], [7, 4], [11, 4], [8, 5], [9, 5], [12, 5], [7, 6], [11, 7], [11, 10], [12, 10], [12, 11]]";"20";"23099"
"12";"67";"[[2, 1], [6, 1], [4, 2], [12, 2], [9, 3], [10, 3], [11, 3], [12, 3], [6, 4], [7, 4], [9, 4], [11, 4], [7, 5], [7, 6], [8, 6], [11, 6], [8, 7], [10, 7], [10, 9], [11, 9]]";"20";"23129"
"14";"63";"[[2, 1], [6, 1], [10, 1], [11, 1], [12, 1], [9, 2], [4, 3], [6, 3], [7, 4], [8, 4], [9, 4], [6, 5], [7, 5], [9, 5], [10, 6], [13, 7], [14, 7], [10, 9], [12, 9], [14, 10]]";"20";"23328"
"27";"27";"[[2, 1], [7, 1], [8, 1], [10, 1], [3, 2], [6, 2], [12, 2], [4, 3], [6, 3], [8, 3], [9, 3], [12, 3], [11, 4], [6, 5], [7, 5], [8, 6], [9, 6], [10, 9], [11, 10], [12, 11]]";"20";"23095"
"14";"61";"[[5, 1], [12, 1], [6, 2], [7, 2], [10, 2], [11, 2], [12, 2], [4, 3], [5, 3], [9, 3], [5, 4], [8, 4], [9, 5], [12, 5], [10, 6], [12, 6], [12, 7], [12, 8], [10, 9], [12, 11]]";"20";"23158"
"23";"30";"[[2, 1], [3, 1], [5, 1], [8, 1], [12, 1], [4, 2], [6, 2], [5, 3], [6, 3], [7, 3], [8, 3], [11, 3], [6, 4], [8, 4], [6, 5], [8, 6], [9, 7], [10, 8], [12, 10], [12, 11]]";"20";"23092"
"14";"70";"[[4, 2], [9, 2], [10, 2], [11, 2], [6, 3], [8, 3], [10, 3], [5, 4], [11, 4], [7, 5], [10, 5], [7, 6], [8, 6], [10, 6], [12, 6], [11, 7], [9, 8], [10, 8], [12, 9], [12, 11]]";"20";"23091"
"18";"53";"[[3, 1], [4, 1], [8, 1], [10, 1], [13, 1], [4, 2], [5, 2], [6, 2], [7, 2], [13, 3], [7, 4], [10, 4], [13, 5], [10, 6], [8, 7], [10, 8], [11, 8], [12, 9], [14, 9], [14, 13]]";"20";"23357"
"29";"31";"[[5, 1], [6, 1], [10, 1], [3, 2], [4, 2], [5, 2], [9, 2], [13, 2], [6, 3], [8, 4], [12, 4], [13, 5], [7, 6], [8, 6], [10, 6], [13, 6], [10, 8], [10, 9], [13, 9], [12, 11]]";"20";"23254"
"17";"51";"[[3, 1], [5, 1], [11, 1], [4, 2], [8, 2], [12, 2], [8, 3], [9, 3], [7, 4], [8, 4], [10, 4], [6, 5], [8, 5], [12, 5], [8, 6], [11, 7], [10, 8], [12, 8], [12, 9], [11, 10]]";"20";"23088"
"20";"52";"[[5, 1], [11, 1], [5, 2], [9, 2], [11, 2], [12, 2], [5, 3], [11, 3], [12, 3], [12, 4], [9, 5], [7, 6], [8, 6], [10, 6], [12, 6], [10, 9], [11, 9], [11, 10], [12, 10], [12, 11]]";"20";"23084"
"14";"66";"[[4, 1], [5, 1], [9, 1], [12, 1], [9, 2], [10, 2], [5, 3], [12, 3], [6, 4], [8, 5], [7, 6], [9, 6], [10, 6], [12, 6], [9, 7], [10, 7], [11, 7], [12, 8], [11, 9], [12, 9]]";"20";"23083"
"25";"33";"[[7, 1], [10, 1], [12, 1], [3, 2], [6, 2], [7, 2], [12, 2], [4, 3], [6, 3], [12, 3], [6, 4], [11, 4], [12, 4], [11, 5], [10, 6], [11, 6], [10, 7], [11, 7], [11, 10], [12, 10]]";"20";"23081"
"18";"34";"[[3, 1], [6, 1], [7, 1], [4, 2], [7, 2], [9, 2], [6, 3], [7, 3], [8, 3], [10, 3], [5, 4], [6, 4], [8, 4], [9, 4], [10, 4], [11, 4], [8, 5], [8, 6], [10, 8], [11, 9]]";"20";"23080"
"18";"36";"[[5, 1], [7, 1], [10, 1], [4, 2], [6, 2], [11, 2], [4, 3], [7, 3], [9, 3], [10, 3], [11, 3], [9, 4], [11, 4], [6, 5], [8, 5], [10, 5], [8, 7], [9, 7], [10, 7], [9, 8]]";"20";"23079"
"18";"41";"[[2, 1], [7, 1], [8, 1], [12, 1], [10, 2], [11, 2], [12, 2], [7, 3], [10, 3], [11, 3], [6, 4], [8, 4], [6, 5], [8, 5], [12, 5], [8, 6], [11, 6], [14, 6], [12, 7], [13, 7]]";"20";"23321"
"21";"41";"[[5, 1], [10, 1], [11, 1], [12, 1], [13, 1], [6, 2], [7, 2], [5, 3], [7, 3], [8, 3], [6, 4], [14, 4], [10, 5], [13, 5], [10, 6], [11, 6], [8, 7], [11, 7], [15, 8], [15, 10]]";"20";"23471"
"18";"43";"[[2, 1], [4, 1], [6, 1], [8, 1], [9, 1], [10, 1], [13, 1], [4, 2], [7, 2], [11, 2], [4, 3], [9, 3], [11, 4], [12, 4], [8, 5], [13, 5], [9, 8], [13, 9], [11, 10], [13, 11]]";"20";"23206"
"15";"50";"[[7, 1], [8, 1], [9, 1], [11, 1], [3, 2], [4, 2], [4, 3], [6, 3], [7, 3], [10, 3], [11, 3], [10, 4], [11, 4], [7, 6], [8, 6], [11, 6], [10, 7], [11, 8], [10, 9], [11, 9]]";"20";"23071"
"14";"47";"[[3, 1], [9, 1], [10, 1], [7, 2], [8, 2], [6, 3], [7, 3], [8, 3], [10, 3], [11, 3], [5, 4], [6, 4], [7, 4], [7, 5], [9, 5], [7, 6], [8, 7], [9, 7], [11, 7], [10, 9]]";"20";"23068"
"19";"30";"[[3, 1], [6, 1], [9, 1], [10, 1], [4, 2], [6, 2], [8, 2], [9, 2], [11, 2], [5, 3], [7, 3], [9, 3], [10, 3], [7, 4], [8, 4], [10, 5], [11, 5], [8, 6], [10, 7], [10, 9]]";"20";"23067"
"17";"35";"[[3, 1], [5, 1], [8, 1], [10, 1], [4, 2], [5, 2], [7, 2], [8, 2], [9, 2], [10, 2], [5, 4], [7, 4], [8, 4], [10, 4], [7, 6], [8, 6], [10, 6], [9, 7], [10, 7], [10, 8]]";"20";"23065"
"13";"67";"[[4, 1], [5, 1], [7, 1], [4, 2], [7, 2], [9, 2], [11, 2], [13, 2], [7, 3], [8, 3], [10, 3], [8, 4], [13, 4], [8, 5], [11, 6], [10, 7], [12, 7], [11, 8], [13, 9], [13, 11]]";"20";"23258"
"28";"31";"[[9, 1], [4, 2], [5, 2], [6, 2], [8, 2], [5, 3], [7, 3], [10, 3], [5, 4], [10, 4], [11, 4], [8, 5], [10, 5], [11, 5], [9, 7], [10, 7], [11, 7], [11, 8], [10, 9], [11, 10]]";"20";"23061"
"23";"28";"[[4, 1], [6, 1], [7, 1], [9, 1], [10, 1], [11, 1], [3, 2], [9, 2], [6, 3], [7, 3], [8, 3], [9, 4], [8, 5], [9, 5], [10, 5], [7, 6], [9, 6], [8, 7], [11, 7], [11, 10]]";"20";"23059"
"21";"34";"[[2, 1], [6, 1], [7, 1], [10, 1], [4, 2], [6, 2], [4, 3], [5, 3], [9, 3], [10, 3], [11, 3], [5, 4], [11, 5], [7, 6], [8, 6], [10, 7], [11, 7], [9, 8], [10, 8], [11, 8]]";"20";"23056"
"13";"73";"[[8, 1], [10, 1], [8, 2], [9, 2], [10, 2], [9, 3], [6, 4], [7, 4], [9, 4], [9, 5], [7, 6], [8, 6], [10, 6], [11, 6], [9, 7], [10, 7], [10, 8], [11, 8], [10, 9], [11, 10]]";"20";"23054"
"12";"73";"[[8, 1], [7, 2], [9, 2], [10, 2], [11, 2], [8, 3], [9, 3], [7, 4], [8, 4], [8, 5], [10, 5], [7, 6], [8, 6], [9, 6], [10, 6], [11, 6], [8, 7], [11, 7], [10, 8], [11, 10]]";"20";"23053"
